HourOfYear,FarmLoad_kWh,,,,
7713,26.56,,,,
7714,39.695,,,,
7715,30.485,,,,
7716,39.6,,,,
7717,30.515,,,,
7718,36.21,,,,
7719,24.385,,,,
7720,34.515,,,,
7721,27.865,,,,
7722,33.515,,,,
7723,27.14,,,,
7724,34.755,,,,
7725,27.105,,,,
7726,26.725,,,,
7727,32.505,,,,
7728,25.8,,,,
7729,34.33,,,,
7730,25.775,,,,
7731,37.53,,,,
7732,25.91,,,,
7733,36.585,,,,
7734,26.295,,,,
7735,26.13,,,,
7736,26.27,,,,
7737,33.99,,,,
7738,40.61,,,,
7739,27.68,,,,
7740,33.87,,,,
7741,26.035,,,,
7742,30.985,,,,
7743,29.5,,,,
7744,41.775,,,,
7745,31.24,,,,
7746,36.19,,,,
7747,28.775,,,,
7748,29.29,,,,
7749,27.62,,,,
7750,27.305,,,,
7751,33.24,,,,
7752,27.855,,,,
7753,33.815,,,,
7754,27.875,,,,
7755,35.92,,,,
7756,28.63,,,,
7757,34.345,,,,
7758,28.38,,,,
7759,28.41,,,,
7760,28.585,,,,
7761,36.91,,,,
7762,37.565,,,,
7763,34.07,,,,
7764,37.715,,,,
7765,29.35,,,,
7766,39.395,,,,
7767,38.87,,,,
7768,45.86,,,,
7769,40.21,,,,
7770,33.995,,,,
7771,26.92,,,,
7772,32.775,,,,
7773,27.335,,,,
7774,27.21,,,,
7775,33.49,,,,
7776,27.695,,,,
7777,33.04,,,,
7778,27.53,,,,
7779,34.615,,,,
7780,27.215,,,,
7781,33.715,,,,
7782,27.785,,,,
7783,28.175,,,,
7784,27.995,,,,
7785,29.28,,,,
7786,34.995,,,,
7787,29.265,,,,
7788,38.29,,,,
7789,35.025,,,,
7790,42.7,,,,
7791,35.815,,,,
7792,41.87,,,,
7793,33.68,,,,
7794,33.65,,,,
7795,28.005,,,,
7796,34.23,,,,
7797,27.955,,,,
7798,28.025,,,,
7799,34.525,,,,
7800,27.87,,,,
7801,33.315,,,,
7802,27.565,,,,
7803,35.515,,,,
7804,28.255,,,,
7805,35.09,,,,
7806,28.485,,,,
7807,28.57,,,,
7808,27.365,,,,
7809,32.1,,,,
7810,32.08,,,,
7811,24.115,,,,
7812,28.605,,,,
7813,17.49,,,,
7814,34.19,,,,
7815,32.745,,,,
7816,33.98,,,,
7817,32.08,,,,
7818,39.53,,,,
7819,29.87,,,,
7820,35.42,,,,
7821,28.88,,,,
7822,28.38,,,,
7823,34.885,,,,
7824,29.07,,,,
7825,35.91,,,,
7826,29.13,,,,
7827,39.3,,,,
7828,29.195,,,,
7829,37.105,,,,
7830,29.225,,,,
7831,29.21,,,,
7832,29.27,,,,
7833,28.84,,,,
7834,38.545,,,,
7835,30.145,,,,
7836,32.295,,,,
7837,35.35,,,,
7838,38.195,,,,
7839,28.91,,,,
7840,32.535,,,,
7841,27.305,,,,
7842,33.68,,,,
7843,29.29,,,,
7844,34.64,,,,
7845,29.405,,,,
7846,28.885,,,,
7847,34.335,,,,
7848,28.68,,,,
7849,35.22,,,,
7850,28.72,,,,
7851,36.27,,,,
7852,29.225,,,,
7853,36.075,,,,
7854,29.23,,,,
7855,28.96,,,,
7856,29.075,,,,
7857,28.51,,,,
7858,37.185,,,,
7859,28.215,,,,
7860,35.46,,,,
7861,35.65,,,,
7862,41.13,,,,
7863,30.115,,,,
7864,41.935,,,,
7865,37.665,,,,
7866,36.45,,,,
7867,30.07,,,,
7868,37.07,,,,
7869,29.825,,,,
7870,29.795,,,,
7871,36.08,,,,
7872,29.675,,,,
7873,37.045,,,,
7874,29.925,,,,
7875,41.095,,,,
7876,30.455,,,,
7877,39.955,,,,
7878,30.305,,,,
7879,30.2,,,,
7880,30.13,,,,
7881,29.82,,,,
7882,42.22,,,,
7883,29.97,,,,
7884,39.44,,,,
7885,34.245,,,,
7886,45.72,,,,
7887,36.215,,,,
7888,45.095,,,,
7889,38.045,,,,
7890,37.34,,,,
7891,30.07,,,,
7892,36.525,,,,
7893,30.015,,,,
7894,30.36,,,,
7895,36.835,,,,
7896,30.42,,,,
7897,37.145,,,,
7898,30.285,,,,
7899,41.285,,,,
7900,30.29,,,,
7901,39.985,,,,
7902,30.19,,,,
7903,30.645,,,,
7904,32.08,,,,
7905,38.125,,,,
7906,36.585,,,,
7907,30.91,,,,
7908,36.31,,,,
7909,31.34,,,,
7910,39.285,,,,
7911,39.2,,,,
7912,39.605,,,,
7913,40.77,,,,
7914,42.35,,,,
7915,32.395,,,,
7916,38.65,,,,
7917,32.24,,,,
7918,32.37,,,,
7919,37.86,,,,
7920,32.135,,,,
7921,38.435,,,,
7922,32.035,,,,
7923,42.565,,,,
7924,32.39,,,,
7925,43.67,,,,
7926,32.295,,,,
7927,32.145,,,,
7928,33.16,,,,
7929,35.88,,,,
7930,34.44,,,,
7931,32.75,,,,
7932,33.53,,,,
7933,26.345,,,,
7934,38.725,,,,
7935,29.135,,,,
7936,35.885,,,,
7937,30.94,,,,
7938,34.53,,,,
7939,31.955,,,,
7940,36.955,,,,
7941,31.695,,,,
7942,31.68,,,,
7943,36.41,,,,
7944,31.595,,,,
7945,36.845,,,,
7946,31.25,,,,
7947,38.875,,,,
7948,31.565,,,,
7949,37.38,,,,
7950,31.55,,,,
7951,31.51,,,,
7952,31.67,,,,
7953,34.835,,,,
7954,35.77,,,,
7955,28.95,,,,
7956,34.02,,,,
7957,28.61,,,,
7958,36.98,,,,
7959,28.965,,,,
7960,37.79,,,,
7961,31.62,,,,
7962,37.315,,,,
7963,31.37,,,,
7964,38.885,,,,
7965,33.465,,,,
7966,32.95,,,,
7967,38.255,,,,
7968,32.635,,,,
7969,38.075,,,,
7970,32.385,,,,
7971,39.245,,,,
7972,32.91,,,,
7973,38.54,,,,
7974,33.18,,,,
7975,33.13,,,,
7976,33.22,,,,
7977,31.395,,,,
7978,35.74,,,,
7979,28.825,,,,
7980,32.92,,,,
7981,28.235,,,,
7982,32.48,,,,
7983,30.375,,,,
7984,35.33,,,,
7985,31.46,,,,
7986,34.185,,,,
7987,29.01,,,,
7988,37.305,,,,
7989,31.54,,,,
7990,31.51,,,,
7991,37.745,,,,
7992,31.555,,,,
7993,38.12,,,,
7994,31.61,,,,
7995,38.54,,,,
7996,32.065,,,,
7997,36.65,,,,
7998,31.78,,,,
7999,31.825,,,,
8000,31.845,,,,
8001,26.515,,,,
8002,37.71,,,,
8003,27.62,,,,
8004,33.06,,,,
8005,27.935,,,,
8006,34.2,,,,
8007,32.615,,,,
8008,37.185,,,,
8009,34.215,,,,
8010,34.6,,,,
8011,28.775,,,,
8012,34.52,,,,
8013,28.49,,,,
8014,28.38,,,,
8015,32.515,,,,
8016,27.99,,,,
8017,32.175,,,,
8018,27.62,,,,
8019,32.515,,,,
8020,28.52,,,,
8021,32.185,,,,
8022,28.18,,,,
8023,28.1,,,,
8024,28.11,,,,
8025,27.72,,,,
8026,31.76,,,,
8027,26.665,,,,
8028,33.11,,,,
8029,23.23,,,,
8030,33.93,,,,
8031,33.125,,,,
8032,37.26,,,,
8033,35.92,,,,
8034,39.225,,,,
8035,28.895,,,,
8036,36.925,,,,
8037,28.825,,,,
8038,29.895,,,,
8039,36.22,,,,
8040,31.005,,,,
8041,35.695,,,,
8042,30.715,,,,
8043,36.625,,,,
8044,30.42,,,,
8045,34.69,,,,
8046,30.285,,,,
8047,30.43,,,,
8048,30.225,,,,
8049,31.45,,,,
8050,41.195,,,,
8051,30.84,,,,
8052,29.34,,,,
8053,29.365,,,,
8054,34.325,,,,
8055,28.445,,,,
8056,36.435,,,,
8057,38.175,,,,
8058,40.58,,,,
8059,30.32,,,,
8060,34.49,,,,
8061,29.96,,,,
8062,30.06,,,,
8063,35.97,,,,
8064,30.32,,,,
8065,35.445,,,,
8066,30.055,,,,
8067,35.645,,,,
8068,30.325,,,,
8069,34.685,,,,
8070,31.025,,,,
8071,30.59,,,,
8072,32.58,,,,
8073,34.06,,,,
8074,37.045,,,,
8075,30.985,,,,
8076,37.255,,,,
8077,34.305,,,,
8078,37.215,,,,
8079,35.48,,,,
8080,39.335,,,,
8081,38.065,,,,
8082,34.445,,,,
8083,30.63,,,,
8084,33.385,,,,
8085,30.51,,,,
8086,30.755,,,,
8087,33.96,,,,
8088,30.72,,,,
8089,34.645,,,,
8090,30.575,,,,
8091,34.405,,,,
8092,30.88,,,,
8093,34.17,,,,
8094,30.85,,,,
8095,30.765,,,,
8096,31.025,,,,
8097,38.62,,,,
8098,37.505,,,,
8099,30.485,,,,
8100,31.85,,,,
8101,27.57,,,,
8102,30.515,,,,
8103,29.125,,,,
8104,33.6,,,,
8105,30.4,,,,
8106,33.275,,,,
8107,30.08,,,,
8108,33.38,,,,
8109,29.895,,,,
8110,29.995,,,,
8111,32.13,,,,
8112,30.13,,,,
8113,33.91,,,,
8114,30.215,,,,
8115,34.125,,,,
8116,30.58,,,,
8117,33.79,,,,
8118,30.39,,,,
8119,30.32,,,,
8120,31.5,,,,
8121,36.375,,,,
8122,32.83,,,,
8123,32.715,,,,
8124,33.95,,,,
8125,33.435,,,,
8126,32.49,,,,
8127,27.49,,,,
8128,32.875,,,,
8129,30.29,,,,
8130,33.335,,,,
8131,29.79,,,,
8132,32.55,,,,
8133,31.73,,,,
8134,31.66,,,,
8135,35.855,,,,
8136,31.595,,,,
8137,36.05,,,,
8138,31.945,,,,
8139,39.81,,,,
8140,32.445,,,,
8141,40.705,,,,
8142,32.165,,,,
8143,31.96,,,,
8144,32.38,,,,
8145,37.09,,,,
8146,37.385,,,,
8147,27.855,,,,
8148,38.655,,,,
8149,37.055,,,,
8150,47.16,,,,
8151,30.93,,,,
8152,45.08,,,,
8153,31.365,,,,
8154,36.955,,,,
8155,30.37,,,,
8156,36.435,,,,
8157,30.02,,,,
8158,30.245,,,,
8159,34.16,,,,
8160,30.08,,,,
8161,36.53,,,,
8162,30.04,,,,
8163,34.535,,,,
8164,30.435,,,,
8165,33.975,,,,
8166,30.255,,,,
8167,30.26,,,,
8168,30.325,,,,
8169,36.24,,,,
8170,41.74,,,,
8171,30.06,,,,
8172,35.405,,,,
8173,31.375,,,,
8174,38.425,,,,
8175,36.955,,,,
8176,36.875,,,,
8177,30.885,,,,
8178,36.155,,,,
8179,30.03,,,,
8180,34.55,,,,
8181,29.575,,,,
8182,29.74,,,,
8183,33.785,,,,
8184,29.535,,,,
8185,36.585,,,,
8186,29.4,,,,
8187,39.385,,,,
8188,29.86,,,,
8189,37.88,,,,
8190,29.675,,,,
8191,29.6,,,,
8192,29.88,,,,
8193,34.77,,,,
8194,39.905,,,,
8195,37.73,,,,
8196,41.965,,,,
8197,36.74,,,,
8198,41.76,,,,
8199,29.375,,,,
8200,36.735,,,,
8201,34.895,,,,
8202,42.4,,,,
8203,29.9,,,,
8204,34.965,,,,
8205,31.965,,,,
8206,32.22,,,,
8207,35.97,,,,
8208,32.275,,,,
8209,36.98,,,,
8210,32.015,,,,
8211,38.005,,,,
8212,32.45,,,,
8213,36.66,,,,
8214,31.95,,,,
8215,32.075,,,,
8216,31.92,,,,
8217,33.23,,,,
8218,44.36,,,,
8219,34.645,,,,
8220,38.31,,,,
8221,31.645,,,,
8222,43.345,,,,
8223,35.265,,,,
8224,39.595,,,,
8225,29.3,,,,
8226,35.035,,,,
8227,29.405,,,,
8228,33.625,,,,
8229,29.25,,,,
8230,29.6,,,,
8231,34.38,,,,
8232,29.535,,,,
8233,33.825,,,,
8234,29.325,,,,
8235,34.205,,,,
8236,29.38,,,,
8237,34.075,,,,
8238,29.675,,,,
8239,29.385,,,,
8240,29.725,,,,
8241,34.56,,,,
8242,43.035,,,,
8243,38.46,,,,
8244,41.875,,,,
8245,37.5,,,,
8246,44.465,,,,
8247,31.32,,,,
8248,36.725,,,,
8249,31.59,,,,
8250,35.435,,,,
8251,31.185,,,,
8252,36.29,,,,
8253,31.17,,,,
8254,31.1,,,,
8255,35.72,,,,
8256,31.16,,,,
8257,35.39,,,,
8258,31,,,,
8259,36.725,,,,
8260,31.285,,,,
8261,35.78,,,,
8262,31.04,,,,
8263,30.9,,,,
8264,32.725,,,,
8265,37.57,,,,
8266,40.395,,,,
8267,37.21,,,,
8268,40.03,,,,
8269,37.17,,,,
8270,38.3,,,,
8271,37.135,,,,
8272,38.195,,,,
8273,30.6,,,,
8274,34.775,,,,
8275,30.45,,,,
8276,34.94,,,,
8277,30.235,,,,
8278,30.395,,,,
8279,36.23,,,,
8280,32.535,,,,
8281,38.195,,,,
8282,32.56,,,,
8283,42.235,,,,
8284,33.065,,,,
8285,40.855,,,,
8286,32.825,,,,
8287,32.745,,,,
8288,32.035,,,,
8289,30.635,,,,
8290,35.455,,,,
8291,37.825,,,,
8292,43.205,,,,
8293,37.325,,,,
8294,45.66,,,,
8295,37.625,,,,
8296,43.925,,,,
8297,31.335,,,,
8298,35.04,,,,
8299,30.93,,,,
8300,36.89,,,,
8301,30.345,,,,
8302,30.485,,,,
8303,36.82,,,,
8304,32.28,,,,
8305,35.78,,,,
8306,32.555,,,,
8307,37.72,,,,
8308,32.565,,,,
8309,36.665,,,,
8310,32.375,,,,
8311,32.325,,,,
8312,31.55,,,,
8313,33.265,,,,
8314,41.42,,,,
8315,37.715,,,,
8316,40.4,,,,
8317,38.005,,,,
8318,42.76,,,,
8319,38.375,,,,
8320,40.575,,,,
8321,30.905,,,,
8322,34.71,,,,
8323,30.67,,,,
8324,32.7,,,,
8325,29.675,,,,
8326,29.85,,,,
8327,34.33,,,,
8328,29.945,,,,
8329,33.25,,,,
8330,29.995,,,,
8331,33.375,,,,
8332,30.275,,,,
8333,32.705,,,,
8334,29.955,,,,
8335,29.745,,,,
8336,29.755,,,,
8337,32.97,,,,
8338,40.78,,,,
8339,36.595,,,,
8340,39.21,,,,
8341,32.755,,,,
8342,37.96,,,,
8343,27.76,,,,
8344,32.055,,,,
8345,28.21,,,,
8346,33.04,,,,
8347,27.85,,,,
8348,31.855,,,,
8349,29.56,,,,
8350,29.4,,,,
8351,34.34,,,,
8352,29.46,,,,
8353,33.99,,,,
8354,29.475,,,,
8355,35.98,,,,
8356,30.2,,,,
8357,35.56,,,,
8358,30.16,,,,
8359,30.12,,,,
8360,30.22,,,,
8361,29.78,,,,
8362,35.16,,,,
8363,35.455,,,,
8364,41.46,,,,
8365,37.055,,,,
8366,43.795,,,,
8367,30.92,,,,
8368,36.795,,,,
8369,38.41,,,,
8370,43.275,,,,
8371,36.71,,,,
8372,39.185,,,,
8373,30.125,,,,
8374,28.865,,,,
8375,37.165,,,,
8376,29.97,,,,
8377,38.02,,,,
8378,30.16,,,,
8379,43.78,,,,
8380,30.62,,,,
8381,41.125,,,,
8382,30.455,,,,
8383,30.235,,,,
8384,30.265,,,,
8385,30.11,,,,
8386,43.35,,,,
8387,37.805,,,,
8388,40.555,,,,
8389,29.42,,,,
8390,44.435,,,,
8391,29.965,,,,
8392,40.535,,,,
8393,29.24,,,,
8394,34.865,,,,
8395,28.055,,,,
8396,35.495,,,,
8397,28.045,,,,
8398,29.59,,,,
8399,36.725,,,,
8400,29.865,,,,
8401,36.395,,,,
8402,29.835,,,,
8403,38.85,,,,
8404,29.755,,,,
8405,35.65,,,,
8406,30.22,,,,
8407,29.86,,,,
8408,30.15,,,,
8409,29.7,,,,
8410,41.745,,,,
8411,38.205,,,,
8412,43.19,,,,
8413,37.72,,,,
8414,45.295,,,,
8415,37.38,,,,
8416,42.175,,,,
8417,30.8,,,,
8418,35.855,,,,
8419,30.65,,,,
8420,36.73,,,,
8421,30.48,,,,
8422,30.455,,,,
8423,36.46,,,,
8424,30.645,,,,
8425,39.125,,,,
8426,30.65,,,,
8427,43.66,,,,
8428,30.755,,,,
8429,39.68,,,,
8430,30.535,,,,
8431,30.53,,,,
8432,30.43,,,,
8433,33.5,,,,
8434,43.36,,,,
8435,36.885,,,,
8436,41.275,,,,
8437,36.93,,,,
8438,43.7,,,,
8439,37.14,,,,
8440,43.665,,,,
8441,33.805,,,,
8442,34.06,,,,
8443,30.6,,,,
8444,34.215,,,,
8445,30.365,,,,
8446,30.37,,,,
8447,34.855,,,,
8448,30.295,,,,
8449,35.305,,,,
8450,30.3,,,,
8451,38.035,,,,
8452,30.66,,,,
8453,36.3,,,,
8454,30.775,,,,
8455,30.58,,,,
8456,30.745,,,,
8457,30.355,,,,
8458,37.835,,,,
8459,38.29,,,,
8460,43.965,,,,
8461,38.28,,,,
8462,47.225,,,,
8463,37.535,,,,
8464,38.59,,,,
8465,30.55,,,,
8466,37.15,,,,
8467,30.425,,,,
8468,39.355,,,,
8469,30.345,,,,
8470,30.545,,,,
8471,38.25,,,,
8472,30.465,,,,
8473,40,,,,
8474,30.5,,,,
8475,43.74,,,,
8476,30.7,,,,
8477,39.69,,,,
8478,30.41,,,,
8479,30.38,,,,
8480,30.48,,,,
8481,34.86,,,,
8482,46.42,,,,
8483,33.455,,,,
8484,38.87,,,,
8485,38.44,,,,
8486,49.245,,,,
8487,35.14,,,,
8488,37.42,,,,
8489,29.76,,,,
8490,33.375,,,,
8491,29.82,,,,
8492,33.72,,,,
8493,29.815,,,,
8494,29.885,,,,
8495,33.985,,,,
8496,30,,,,
8497,34.465,,,,
8498,30.165,,,,
8499,38.49,,,,
8500,30.705,,,,
8501,37.895,,,,
8502,30.56,,,,
8503,30.465,,,,
8504,30.52,,,,
8505,34.78,,,,
8506,36.94,,,,
8507,27.16,,,,
8508,29.77,,,,
8509,25.465,,,,
8510,33.255,,,,
8511,29.25,,,,
8512,35.25,,,,
8513,30.295,,,,
8514,34.085,,,,
8515,30.045,,,,
8516,34.24,,,,
8517,30.05,,,,
8518,30.125,,,,
8519,33.38,,,,
8520,29.83,,,,
8521,33.32,,,,
8522,30.005,,,,
8523,34.25,,,,
8524,30.2,,,,
8525,34.145,,,,
8526,30.3,,,,
8527,30.135,,,,
8528,30.18,,,,
8529,30.06,,,,
8530,34.685,,,,
8531,30.185,,,,
8532,32.82,,,,
8533,27.575,,,,
8534,37.09,,,,
8535,29.495,,,,
8536,34.69,,,,
8537,29.79,,,,
8538,33.37,,,,
8539,29.55,,,,
8540,35.35,,,,
8541,29.4,,,,
8542,29.615,,,,
8543,33.25,,,,
8544,29.525,,,,
8545,32.85,,,,
8546,29.495,,,,
8547,34.12,,,,
8548,29.925,,,,
8549,33.2,,,,
8550,29.7,,,,
8551,29.575,,,,
8552,29.655,,,,
8553,29.64,,,,
8554,33.69,,,,
8555,30.75,,,,
8556,33.41,,,,
8557,29.68,,,,
8558,35.53,,,,
8559,28.95,,,,
8560,35.175,,,,
8561,29.94,,,,
8562,34.24,,,,
8563,29.405,,,,
8564,32.795,,,,
8565,29.055,,,,
8566,29.205,,,,
8567,32.77,,,,
8568,29.23,,,,
8569,32.34,,,,
8570,28.88,,,,
8571,32.51,,,,
8572,29.47,,,,
8573,32.78,,,,
8574,29.98,,,,
8575,29.62,,,,
8576,29.655,,,,
8577,29.6,,,,
8578,36.15,,,,
8579,27.525,,,,
8580,31.15,,,,
8581,25.44,,,,
8582,34.6,,,,
8583,28.48,,,,
8584,32.595,,,,
8585,29.555,,,,
8586,33.46,,,,
8587,29.015,,,,
8588,32.715,,,,
8589,28.81,,,,
8590,28.77,,,,
8591,32.86,,,,
8592,28.91,,,,
8593,33.17,,,,
8594,28.57,,,,
8595,35.255,,,,
8596,28.945,,,,
8597,33.765,,,,
8598,28.4,,,,
8599,28.455,,,,
8600,24.645,,,,
8601,20.97,,,,
8602,25.255,,,,
8603,25.065,,,,
8604,29.595,,,,
8605,26.315,,,,
8606,33.015,,,,
8607,37.195,,,,
8608,42.1,,,,
8609,37.5,,,,
8610,38.695,,,,
8611,28.77,,,,
8612,33.13,,,,
8613,28.635,,,,
8614,28.315,,,,
8615,32.935,,,,
8616,29.2,,,,
8617,33.68,,,,
8618,29.305,,,,
8619,34.055,,,,
8620,26.23,,,,
8621,23.3,,,,
8622,22.48,,,,
8623,22.265,,,,
8624,22.485,,,,
8625,23.045,,,,
8626,32.29,,,,
8627,30.815,,,,
8628,35.88,,,,
8629,35.665,,,,
8630,44.58,,,,
8631,29.92,,,,
8632,34.83,,,,
8633,30.575,,,,
8634,39.1,,,,
8635,30.65,,,,
8636,39.11,,,,
8637,30.49,,,,
8638,30.645,,,,
8639,36.025,,,,
8640,30.435,,,,
8641,43.03,,,,
8642,30.435,,,,
8643,42.5,,,,
8644,30.8,,,,
8645,34.87,,,,
8646,30.705,,,,
8647,30.36,,,,
8648,30.085,,,,
8649,29.48,,,,
8650,39.34,,,,
8651,37.49,,,,
8652,41.585,,,,
8653,36.955,,,,
8654,43.175,,,,
8655,37.275,,,,
8656,37.855,,,,
8657,29.275,,,,
8658,33.835,,,,
8659,30.11,,,,
8660,37.335,,,,
8661,30.11,,,,
8662,30.22,,,,
8663,36.9,,,,
8664,30.3,,,,
8665,38.41,,,,
8666,29.42,,,,
8667,40.875,,,,
8668,29.93,,,,
8669,33.955,,,,
8670,29.5,,,,
8671,29.37,,,,
8672,29.22,,,,
8673,35.325,,,,
8674,37.925,,,,
8675,35.62,,,,
8676,40.09,,,,
8677,34.33,,,,
8678,38.565,,,,
8679,31.525,,,,
8680,37.515,,,,
8681,33.45,,,,
8682,32.42,,,,
8683,28.43,,,,
8684,32.23,,,,
8685,28.305,,,,
8686,28.53,,,,
8687,33.53,,,,
8688,28.3,,,,
8689,34.67,,,,
8690,28.04,,,,
8691,34.445,,,,
8692,28.25,,,,
8693,33.08,,,,
8694,28.495,,,,
8695,28.325,,,,
8696,28.19,,,,
8697,32.305,,,,
8698,41.68,,,,
8699,34.395,,,,
8700,37.745,,,,
8701,31.71,,,,
8702,31.215,,,,
8703,29.4,,,,
8704,41.88,,,,
8705,37.855,,,,
8706,41.425,,,,
8707,28.865,,,,
8708,35.055,,,,
8709,28.205,,,,
8710,28.38,,,,
8711,33.895,,,,
8712,28.355,,,,
8713,35.085,,,,
8714,28.325,,,,
8715,37.53,,,,
8716,28.565,,,,
8717,34.625,,,,
8718,28.525,,,,
8719,28.33,,,,
8720,28.325,,,,
8721,29.72,,,,
8722,42.745,,,,
8723,36.635,,,,
8724,41.95,,,,
8725,36.5,,,,
8726,42.21,,,,
8727,28.755,,,,
8728,33.65,,,,
8729,29.185,,,,
8730,33.57,,,,
8731,29.515,,,,
8732,33.415,,,,
8733,29.385,,,,
8734,29.495,,,,
8735,34.47,,,,
8736,29.78,,,,
8737,35.325,,,,
8738,29.63,,,,
8739,37.2,,,,
8740,29.945,,,,
8741,35.5,,,,
8742,30.15,,,,
8743,29.795,,,,
8744,29.785,,,,
8745,29.74,,,,
8746,34.36,,,,
8747,36.325,,,,
8748,43.635,,,,
8749,38.165,,,,
8750,46.2,,,,
8751,34.765,,,,
8752,40.495,,,,
8753,38.945,,,,
8754,44.175,,,,
8755,35.515,,,,
8756,37.11,,,,
8757,32.305,,,,
8758,32.44,,,,
8759,40.015,,,,
8760,32.35,,,,
8761,38.515,,,,
8762,32.155,,,,
8763,41.335,,,,
8764,32.38,,,,
8765,39.88,,,,
8766,32.21,,,,
8767,31.75,,,,
8768,31.345,,,,
8769,35.27,,,,
8770,40.84,,,,
8771,36.32,,,,
8772,40.13,,,,
8773,35.105,,,,
8774,37.845,,,,
8775,36.25,,,,
8776,42.26,,,,
8777,35.285,,,,
8778,34.36,,,,
8779,29.615,,,,
8780,35.48,,,,
8781,29.055,,,,
8782,29.305,,,,
8783,33.49,,,,
8784,29.27,,,,
